Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
BUY,BTC-18APR25-76000-P,0.0027,228.68,0.00258846,62.41,0.3,68.6,84696.23,18-Apr-25,76000.0,Put,2025-04-12 14:49,,,,,361102870
BUY,BTC-18APR25-81000-P,0.0105,890.07,0.01067087,56.38,1.0,890.07,84768.81,18-Apr-25,81000.0,Put,2025-04-12 14:50,,,,,361103112
SELL,BTC-18APR25-85000-C,0.0275,2331.12,0.02750181,56.6,0.1,233.11,84768.04,18-Apr-25,85000.0,Call,2025-04-12 14:50,,,,,361103119
BUY,BTC-18APR25-89000-C,0.011,931.79,0.0110261,57.38,0.1,93.18,84708.42,18-Apr-25,89000.0,Call,2025-04-12 14:50,,,,,361103058
BUY,BTC-18APR25-89000-C,0.011,931.79,0.0110261,57.38,0.8,745.43,84708.42,18-Apr-25,89000.0,Call,2025-04-12 14:50,,,,,361103059
BUY,BTC-18APR25-89000-C,0.011,931.79,0.0110261,57.38,0.1,93.18,84708.42,18-Apr-25,89000.0,Call,2025-04-12 14:50,,,,,361103060
BUY,BTC-18APR25-100000-C,0.0008,67.83,0.00072455,66.07,0.5,33.92,84788.91,18-Apr-25,100000.0,Call,2025-04-12 14:51,,,,,361103263
BUY,BTC-25APR25-75000-P,0.007,592.95,0.00697614,59.41,0.2,118.59,84707.83,25-Apr-25,75000.0,Put,2025-04-12 14:49,,,,,361102786
BUY,BTC-25APR25-80000-P,0.018,1524.69,0.01815549,55.61,0.2,304.94,84705.05,25-Apr-25,80000.0,Put,2025-04-12 14:49,,,,,361102818
BUY,BTC-25APR25-85000-C,0.041,3475.56,0.04081538,55.82,0.1,347.56,84769.87,25-Apr-25,85000.0,Call,2025-04-12 14:50,,,,,361103080
BUY,BTC-25APR25-86000-C,0.0355,3006.71,0.03502372,56.19,0.2,601.34,84695.92,25-Apr-25,86000.0,Call,2025-04-12 14:49,,,,,361102842
SELL,BTC-25APR25-88000-C,0.026,2202.06,0.0262121,55.59,0.2,440.41,84694.79,25-Apr-25,88000.0,Call,2025-04-12 14:49,,,,,361102853
SELL,BTC-25APR25-90000-C,0.0195,1651.85,0.01938371,56.46,10.0,16518.5,84710.16,25-Apr-25,90000.0,Call,2025-04-12 14:48,,,,,361102607
BUY,BTC-25APR25-90000-C,0.0195,1651.81,0.019392,56.47,0.1,165.18,84708.42,25-Apr-25,90000.0,Call,2025-04-12 14:50,,,,,361103064
BUY,BTC-25APR25-94000-C,0.01,847.08,0.00985815,57.04,0.3,254.12,84708.07,25-Apr-25,94000.0,Call,2025-04-12 14:50,,,,,361103018
BUY,BTC-25APR25-95000-C,0.0085,720.46,0.00837814,57.24,0.5,360.23,84760.38,25-Apr-25,95000.0,Call,2025-04-12 14:51,,,,,361103230
BUY,BTC-25APR25-98000-C,0.005,423.77,0.00500042,58.02,0.2,84.75,84753.91,25-Apr-25,98000.0,Call,2025-04-12 14:51,,,,,361103222
BUY,BTC-2MAY25-90000-C,0.0275,2329.84,0.02738714,54.59,0.2,465.97,84721.6,2-May-25,90000.0,Call,2025-04-12 14:50,,,,,361103063
SELL,BTC-30MAY25-60000-P,0.0065,550.6,0.00654572,66.57,0.1,55.06,84708.42,30-May-25,60000.0,Put,2025-04-12 14:50,,,,,361103065
BUY,BTC-30MAY25-65000-P,0.0104,881.64,0.01053148,61.5,10.0,8816.4,84773.41,30-May-25,65000.0,Put,2025-04-12 14:51,,,BTC-PS-30MAY25-70000_65000,361103237.0,361103238
SELL,BTC-30MAY25-70000-P,0.0179,1517.44,0.01768888,58.31,10.0,15174.4,84773.41,30-May-25,70000.0,Put,2025-04-12 14:51,,,BTC-PS-30MAY25-70000_65000,361103237.0,361103239
SELL,BTC-30MAY25-72000-P,0.0215,1821.48,0.0221143,56.43,0.1,182.15,84719.82,30-May-25,72000.0,Put,2025-04-12 14:49,,,,,361102737
SELL,BTC-14APR25-80000-P,0.001,84.93,0.00106442,56.98,0.2,16.99,84932.42,14-Apr-25,80000.0,Put,2025-04-12 14:57,,,,,361104426
SELL,BTC-14APR25-82000-P,0.0028,237.84,0.00288315,51.32,0.7,166.49,84941.4,14-Apr-25,82000.0,Put,2025-04-12 14:57,,,,,361104395
SELL,BTC-14APR25-82000-P,0.0027,229.34,0.00288315,50.7,0.4,91.74,84941.4,14-Apr-25,82000.0,Put,2025-04-12 14:57,,,,,361104396
SELL,BTC-14APR25-82000-P,0.0029,246.24,0.00296085,51.62,0.1,24.62,84910.9,14-Apr-25,82000.0,Put,2025-04-12 14:58,,,,,361104634
BUY,BTC-14APR25-82000-P,0.0029,246.19,0.00299516,51.52,0.1,24.62,84892.04,14-Apr-25,82000.0,Put,2025-04-12 14:58,,,,,361104691
BUY,BTC-14APR25-82000-P,0.0029,246.16,0.00301768,51.35,0.1,24.62,84882.48,14-Apr-25,82000.0,Put,2025-04-12 14:58,,,,,361104707
BUY,BTC-14APR25-82000-P,0.0029,246.17,0.00299847,51.42,0.1,24.62,84886.19,14-Apr-25,82000.0,Put,2025-04-12 14:58,,,,,361104718
BUY,BTC-14APR25-82000-P,0.0029,246.17,0.00300881,51.33,0.1,24.62,84886.34,14-Apr-25,82000.0,Put,2025-04-12 14:58,,,,,361104765
BUY,BTC-14APR25-85000-C,0.0135,1147.09,0.01360503,49.44,0.1,114.71,84969.59,14-Apr-25,85000.0,Call,2025-04-12 14:54,,,,,361103942
SELL,BTC-14APR25-85000-P,0.0135,1147.16,0.01356653,49.49,0.1,114.72,84975.08,14-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361104016
SELL,BTC-14APR25-85000-P,0.0135,1147.19,0.01355698,49.6,0.1,114.72,84976.99,14-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361104050
SELL,BTC-14APR25-85000-P,0.0135,1147.21,0.01354783,49.57,0.1,114.72,84978.75,14-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361104055
BUY,BTC-14APR25-85000-P,0.0135,1147.26,0.01355472,49.59,0.1,114.73,84982.07,14-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361104061
SELL,BTC-14APR25-85000-P,0.0135,1147.14,0.01358639,49.49,0.1,114.71,84972.99,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104072
SELL,BTC-14APR25-85000-P,0.0135,1147.12,0.01358879,49.49,0.1,114.71,84972.03,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104116
SELL,BTC-14APR25-85000-P,0.0135,1146.65,0.01375545,49.49,0.1,114.67,84937.28,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104151
BUY,BTC-14APR25-85000-P,0.014,1188.68,0.01395664,50.31,0.1,118.87,84906.05,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104176
SELL,BTC-14APR25-85000-P,0.0135,1146.76,0.01377143,48.82,0.1,114.68,84945.17,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104256
BUY,BTC-14APR25-85000-P,0.014,1188.9,0.01378619,50.65,0.1,118.89,84921.24,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104288
BUY,BTC-14APR25-85000-P,0.014,1188.47,0.01407347,49.87,0.1,118.85,84890.4,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104316
BUY,BTC-14APR25-85000-P,0.014,1188.46,0.01408163,49.53,0.1,118.85,84889.92,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104317
SELL,BTC-14APR25-85000-P,0.014,1188.46,0.01408163,49.53,0.1,118.85,84889.92,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104320
SELL,BTC-14APR25-85000-P,0.0135,1146.73,0.01381339,48.56,0.1,114.67,84943.31,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104373
SELL,BTC-14APR25-85000-P,0.0135,1146.69,0.01378255,48.56,0.1,114.67,84940.04,14-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104378
SELL,BTC-14APR25-85000-P,0.0135,1146.8,0.01376782,48.98,0.1,114.68,84948.31,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104400
SELL,BTC-14APR25-85000-P,0.0135,1146.64,0.01378406,48.78,0.1,114.66,84936.37,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104415
SELL,BTC-14APR25-85000-P,0.0135,1146.59,0.01379283,48.81,0.1,114.66,84932.94,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104422
SELL,BTC-14APR25-85000-P,0.0135,1146.52,0.0138586,48.57,0.1,114.65,84927.58,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104440
SELL,BTC-14APR25-85000-P,0.0135,1146.51,0.01385798,48.57,0.1,114.65,84926.86,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104447
SELL,BTC-14APR25-85000-P,0.0135,1146.5,0.01386175,48.56,0.1,114.65,84926.11,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104453
SELL,BTC-14APR25-85000-P,0.014,1188.51,0.01402186,50.31,0.1,118.85,84893.35,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104512
BUY,BTC-14APR25-85000-P,0.014,1188.29,0.01416094,49.62,0.1,118.83,84877.74,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104532
SELL,BTC-14APR25-85000-P,0.014,1188.29,0.01416094,49.62,0.1,118.83,84877.74,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104533
SELL,BTC-14APR25-85000-P,0.014,1188.4,0.01415864,49.62,0.1,118.84,84885.77,14-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104609
SELL,BTC-14APR25-85000-P,0.014,1188.76,0.01400214,49.86,0.1,118.88,84911.42,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104617
SELL,BTC-14APR25-85000-P,0.014,1188.75,0.01399818,49.86,0.1,118.88,84910.36,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104619
BUY,BTC-14APR25-85000-P,0.014,1188.64,0.01405205,50.05,0.1,118.86,84903.17,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104687
SELL,BTC-14APR25-85000-P,0.014,1188.53,0.01407145,49.86,0.1,118.85,84894.85,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104688
SELL,BTC-14APR25-85000-P,0.014,1188.4,0.01416816,49.56,0.1,118.84,84885.42,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104699
SELL,BTC-14APR25-85000-P,0.014,1188.57,0.01413626,49.61,0.1,118.86,84897.92,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104712
SELL,BTC-14APR25-85000-P,0.014,1188.52,0.0141117,49.61,0.1,118.85,84894.43,14-Apr-25,85000.0,Put,2025-04-12 14:58,,,,,361104716
BUY,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,3.8,2902.86,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104534
BUY,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,1.1,840.3,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104535
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,1.0,763.91,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104536
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,8.7,6646.02,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104537
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,8.1,6187.67,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104538
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.7,534.74,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104539
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,7.3,5576.54,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104540
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.6,458.35,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104541
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,6.0,4583.46,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104542
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.8,611.13,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104543
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,1.0,763.91,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104544
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.1,76.39,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104545
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.7,534.74,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104546
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.6,458.35,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104547
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,2.2,1680.6,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104548
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.3,229.17,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104549
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.1,76.39,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104550
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.1,76.39,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104570
SELL,BTC-14APR25-86000-C,0.009,763.91,0.00850574,52.84,0.2,152.78,84878.63,14-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104571
SELL,BTC-14APR25-86000-C,0.009,764.13,0.00856828,52.82,0.1,76.41,84903.41,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104610
SELL,BTC-14APR25-86000-C,0.009,764.13,0.00856828,52.82,0.6,458.48,84903.41,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104612
SELL,BTC-14APR25-86000-C,0.009,764.19,0.00871239,52.82,0.1,76.42,84910.36,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104618
SELL,BTC-14APR25-86000-C,0.009,764.22,0.00874184,52.31,0.1,76.42,84913.71,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104637
SELL,BTC-14APR25-86000-C,0.009,764.16,0.00875087,52.3,0.1,76.42,84906.27,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104651
SELL,BTC-14APR25-86000-C,0.009,764.13,0.00874371,52.3,0.4,305.65,84903.17,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104685
SELL,BTC-14APR25-86000-C,0.009,764.03,0.00869685,52.44,0.1,76.4,84892.04,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104689
SELL,BTC-14APR25-86000-C,0.009,763.98,0.00866823,52.64,0.1,76.4,84886.79,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104694
SELL,BTC-14APR25-86000-C,0.009,763.97,0.00867513,52.66,0.1,76.4,84885.42,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104700
SELL,BTC-14APR25-86000-C,0.009,763.95,0.0086651,52.66,0.1,76.4,84883.11,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104702
SELL,BTC-14APR25-86000-C,0.009,763.95,0.00865487,52.77,0.5,381.98,84883.86,14-Apr-25,86000.0,Call,2025-04-12 14:58,,,,,361104709
BUY,BTC-15APR25-80000-P,0.0026,220.84,0.00242117,57.62,0.1,22.08,84938.94,15-Apr-25,80000.0,Put,2025-04-12 14:56,,,,,361104380
SELL,BTC-15APR25-80000-P,0.0026,220.84,0.00242117,57.62,0.1,22.08,84938.94,15-Apr-25,80000.0,Put,2025-04-12 14:56,,,,,361104381
SELL,BTC-15APR25-84000-P,0.0125,1061.61,0.01289202,51.69,0.1,106.16,84929.13,15-Apr-25,84000.0,Put,2025-04-12 14:56,,,,,361104350
SELL,BTC-15APR25-84000-P,0.0125,1061.85,0.01279665,52.0,0.1,106.18,84948.31,15-Apr-25,84000.0,Put,2025-04-12 14:57,,,,,361104399
SELL,BTC-15APR25-84000-P,0.0125,1061.63,0.01288916,51.73,0.1,106.16,84930.32,15-Apr-25,84000.0,Put,2025-04-12 14:57,,,,,361104433
SELL,BTC-15APR25-84000-P,0.0125,1061.65,0.0128836,51.77,0.1,106.17,84932.04,15-Apr-25,84000.0,Put,2025-04-12 14:57,,,,,361104458
BUY,BTC-15APR25-84000-P,0.013,1103.88,0.01297694,53.01,0.1,110.39,84913.71,15-Apr-25,84000.0,Put,2025-04-12 14:58,,,,,361104638
BUY,BTC-15APR25-84000-P,0.013,1103.54,0.01310335,52.64,0.1,110.35,84887.99,15-Apr-25,84000.0,Put,2025-04-12 14:58,,,,,361104698
SELL,BTC-15APR25-84000-P,0.013,1103.63,0.01307389,52.73,0.1,110.36,84894.43,15-Apr-25,84000.0,Put,2025-04-12 14:58,,,,,361104715
SELL,BTC-15APR25-85000-P,0.0175,1487.07,0.01788718,51.3,0.1,148.71,84975.61,15-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361103973
SELL,BTC-15APR25-85000-P,0.0175,1487.17,0.01785844,51.4,0.1,148.72,84981.0,15-Apr-25,85000.0,Put,2025-04-12 14:55,,,,,361104043
SELL,BTC-15APR25-85000-P,0.018,1529.51,0.01791602,52.71,0.1,152.95,84972.99,15-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104066
SELL,BTC-15APR25-85000-P,0.018,1528.56,0.01823929,51.79,0.1,152.86,84920.09,15-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104163
SELL,BTC-15APR25-85000-P,0.018,1528.44,0.01828221,51.67,0.1,152.84,84913.24,15-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104185
SELL,BTC-15APR25-85000-P,0.018,1528.71,0.01818765,51.99,0.1,152.87,84928.19,15-Apr-25,85000.0,Put,2025-04-12 14:56,,,,,361104367
SELL,BTC-15APR25-85000-P,0.018,1529.07,0.01806498,52.37,0.1,152.91,84948.31,15-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104402
SELL,BTC-15APR25-85000-P,0.018,1528.85,0.0181331,52.18,0.1,152.88,84936.37,15-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104413
SELL,BTC-15APR25-85000-P,0.018,1528.75,0.01818564,52.05,0.1,152.88,84930.32,15-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104432
SELL,BTC-15APR25-85000-P,0.018,1528.73,0.01820281,52.04,0.1,152.87,84929.35,15-Apr-25,85000.0,Put,2025-04-12 14:57,,,,,361104459
BUY,BTC-15APR25-86000-C,0.013,1104.61,0.01301485,52.64,0.1,110.46,84969.7,15-Apr-25,86000.0,Call,2025-04-12 14:54,,,,,361103941
BUY,BTC-15APR25-86000-P,0.025,2123.0,0.02495304,52.86,0.1,212.3,84920.09,15-Apr-25,86000.0,Put,2025-04-12 14:56,,,,,361104157
BUY,BTC-15APR25-86000-P,0.025,2122.67,0.02504788,52.61,0.1,212.27,84906.73,15-Apr-25,86000.0,Put,2025-04-12 14:56,,,,,361104294
BUY,BTC-15APR25-86000-P,0.025,2122.79,0.02502387,52.79,0.1,212.28,84911.49,15-Apr-25,86000.0,Put,2025-04-12 14:58,,,,,361104640
SELL,BTC-15APR25-86000-P,0.025,2122.7,0.02504927,52.79,0.1,212.27,84908.17,15-Apr-25,86000.0,Put,2025-04-12 14:58,,,,,361104642
SELL,BTC-18APR25-64000-P,0.0003,25.48,0.00025701,95.52,0.1,2.55,84927.51,18-Apr-25,64000.0,Put,2025-04-12 14:57,,,,,361104460
BUY,BTC-18APR25-74000-P,0.0015,127.33,0.00148444,66.15,2.0,254.66,84886.77,18-Apr-25,74000.0,Put,2025-04-12 14:58,,,,,361104811
SELL,BTC-18APR25-74000-P,0.0014,118.84,0.0014851,65.26,0.3,35.65,84887.04,18-Apr-25,74000.0,Put,2025-04-12 14:58,,,,,361104835
BUY,BTC-18APR25-75000-P,0.0021,178.35,0.00185877,65.59,0.2,35.67,84930.49,18-Apr-25,75000.0,Put,2025-04-12 14:57,,,,,361104431
SELL,BTC-18APR25-80000-P,0.0075,636.96,0.00773584,56.95,0.2,127.39,84927.58,18-Apr-25,80000.0,Put,2025-04-12 14:57,,,,,361104437
BUY,BTC-18APR25-82000-P,0.0135,1147.13,0.01338475,56.99,0.3,344.14,84972.85,18-Apr-25,82000.0,Put,2025-04-12 14:55,,,,,361103983
BUY,BTC-18APR25-83000-C,0.0425,3609.43,0.04160929,58.76,0.1,360.94,84927.74,18-Apr-25,83000.0,Call,2025-04-12 14:57,,,,,361104441
SELL,BTC-18APR25-83000-P,0.0175,1486.42,0.01759943,56.61,0.9,1337.78,84938.25,18-Apr-25,83000.0,Put,2025-04-12 14:57,,,,,361104417
BUY,BTC-18APR25-83000-P,0.0175,1486.42,0.01759943,56.61,4.1,6094.32,84938.25,18-Apr-25,83000.0,Put,2025-04-12 14:57,,,,,361104418
SELL,BTC-18APR25-85000-C,0.0285,2420.45,0.02872381,56.71,0.1,242.04,84928.17,18-Apr-25,85000.0,Call,2025-04-12 14:57,,,,,361104434
BUY,BTC-18APR25-86000-C,0.0235,1995.2,0.0235148,57.63,0.1,199.52,84901.94,18-Apr-25,86000.0,Call,2025-04-12 14:57,,,,,361104496
SELL,BTC-18APR25-87000-C,0.019,1613.29,0.01899864,57.84,0.1,161.33,84910.05,18-Apr-25,87000.0,Call,2025-04-12 14:57,,,,,361104485
SELL,BTC-18APR25-88000-C,0.015,1274.06,0.01515924,57.39,0.2,254.81,84937.51,18-Apr-25,88000.0,Call,2025-04-12 14:57,,,,,361104411
SELL,BTC-18APR25-88000-C,0.015,1274.08,0.01515958,57.38,0.1,127.41,84938.81,18-Apr-25,88000.0,Call,2025-04-12 14:57,,,,,361104416
BUY,BTC-18APR25-91000-C,0.008,679.44,0.0073454,60.7,0.1,67.94,84930.24,18-Apr-25,91000.0,Call,2025-04-12 14:57,,,,,361104427
SELL,BTC-25APR25-84000-C,0.048,4075.29,0.04765158,56.27,1.0,4075.29,84901.94,25-Apr-25,84000.0,Call,2025-04-12 14:57,,,,,361104511
BUY,BTC-25APR25-94000-C,0.0105,891.32,0.01032256,57.24,0.3,267.4,84887.31,25-Apr-25,94000.0,Call,2025-04-12 14:58,,,,,361104808
SELL,BTC-2MAY25-74000-P,0.0095,806.8,0.00987426,57.64,0.1,80.68,84926.57,2-May-25,74000.0,Put,2025-04-12 14:57,,,,,361104452
BUY,BTC-30MAY25-70000-P,0.0175,1486.88,0.01731662,58.29,0.1,148.69,84964.43,30-May-25,70000.0,Put,2025-04-12 14:56,,,,,361104139
BUY,BTC-30MAY25-82000-C,0.098,8321.32,0.09828201,54.13,2.0,16642.64,84911.42,30-May-25,82000.0,Call,2025-04-12 14:58,,,,,361104615
BUY,BTC-30MAY25-84000-C,0.086,7302.28,0.08586116,54.25,0.1,730.23,84910.27,30-May-25,84000.0,Call,2025-04-12 14:58,,,,,361104613
SELL,BTC-27JUN25-100000-C,0.044,3736.3,0.04437899,54.69,0.3,1120.89,84915.94,27-Jun-25,100000.0,Call,2025-04-12 14:56,,,,,361104180
BUY,BTC-27JUN25-100000-C,0.044,3736.3,0.04437899,54.69,0.8,2989.04,84915.94,27-Jun-25,100000.0,Call,2025-04-12 14:56,,,,,361104181
BUY,BTC-26SEP25-100000-C,0.096,8149.25,0.09662931,55.51,0.5,4074.62,84887.99,26-Sep-25,100000.0,Call,2025-04-12 14:58,,,,,361104697
BUY,BTC-26SEP25-280000-C,0.0025,212.13,0.00232974,72.74,3.0,636.39,84851.44,26-Sep-25,280000.0,Call,2025-04-12 14:59,,,,,361104995
BUY,BTC-14APR25-85000-C,0.013,1102.98,0.01311349,50.28,0.1,110.3,84844.85,14-Apr-25,85000.0,Call,2025-04-12 15:05,,,,,361108066
BUY,BTC-14APR25-85000-C,0.013,1102.74,0.01310457,50.25,0.3,330.82,84826.19,14-Apr-25,85000.0,Call,2025-04-12 15:05,,,,,361108096
SELL,BTC-15APR25-84000-P,0.0135,1145.51,0.0133708,53.7,0.1,114.55,84852.61,15-Apr-25,84000.0,Put,2025-04-12 15:04,,,,,361107659
SELL,BTC-15APR25-85000-C,0.0175,1484.67,0.01760366,52.77,0.1,148.47,84838.45,15-Apr-25,85000.0,Call,2025-04-12 15:03,,,,,361107396
SELL,BTC-18APR25-70000-P,0.0008,67.89,0.00083818,78.43,7.9,536.33,84867.1,18-Apr-25,70000.0,Put,2025-04-12 15:04,,,,,361108026
SELL,BTC-18APR25-70000-P,0.0008,67.89,0.00083818,78.43,0.2,13.58,84867.1,18-Apr-25,70000.0,Put,2025-04-12 15:04,,,,,361108027
SELL,BTC-18APR25-70000-P,0.0008,67.89,0.00083818,78.43,0.1,6.79,84867.1,18-Apr-25,70000.0,Put,2025-04-12 15:04,,,,,361108028
BUY,BTC-18APR25-82000-P,0.0145,1227.98,0.0146206,57.04,0.1,122.8,84688.55,18-Apr-25,82000.0,Put,2025-04-12 15:06,,,,,361109171
SELL,BTC-18APR25-85000-C,0.0275,2328.97,0.02762248,57.32,0.1,232.9,84689.77,18-Apr-25,85000.0,Call,2025-04-12 15:06,,,,,361109168
SELL,BTC-25APR25-68000-P,0.0018,152.79,0.00201636,68.22,2.0,305.58,84882.38,25-Apr-25,68000.0,Put,2025-04-12 15:04,,,,,361107860
BUY,BTC-25APR25-72000-P,0.0042,356.27,0.00394124,64.31,0.2,71.25,84825.96,25-Apr-25,72000.0,Put,2025-04-12 15:04,,,BTC-ICOND-25APR25-72000_77000_95000_100000,361107607.0,361107610
SELL,BTC-25APR25-77000-P,0.0099,839.78,0.01004972,57.58,0.2,167.96,84825.96,25-Apr-25,77000.0,Put,2025-04-12 15:04,,,BTC-ICOND-25APR25-72000_77000_95000_100000,361107607.0,361107611
SELL,BTC-25APR25-77000-P,0.01,847.49,0.01022185,57.46,0.8,677.99,84748.91,25-Apr-25,77000.0,Put,2025-04-12 15:05,,,,,361108631
SELL,BTC-25APR25-77000-P,0.01,847.49,0.01022185,57.46,0.2,169.5,84748.91,25-Apr-25,77000.0,Put,2025-04-12 15:05,,,,,361108632
SELL,BTC-25APR25-95000-C,0.0086,729.5,0.00872206,57.09,0.2,145.9,84825.96,25-Apr-25,95000.0,Call,2025-04-12 15:04,,,BTC-ICOND-25APR25-72000_77000_95000_100000,361107607.0,361107609
BUY,BTC-25APR25-100000-C,0.0039,330.82,0.00358309,59.79,0.2,66.16,84825.96,25-Apr-25,100000.0,Call,2025-04-12 15:04,,,BTC-ICOND-25APR25-72000_77000_95000_100000,361107607.0,361107608
BUY,BTC-25APR25-100000-C,0.0035,296.3,0.00350057,58.86,5.0,1481.5,84658.48,25-Apr-25,100000.0,Call,2025-04-12 15:07,,,,,361109242
SELL,BTC-30MAY25-70000-P,0.0182,1541.2,0.01786536,58.49,10.0,15412.0,84681.53,30-May-25,70000.0,Put,2025-04-12 15:06,,,BTC-PS-30MAY25-75000_70000,361109193.0,361109194
