Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
SELL,BTC-16MAY25-100000-C,0.042,4373.87,0.04145865,46.01,0.2,874.77,104139.87,16-May-25,100000.0,Call,2025-05-14 13:30,,,,,366303607
SELL,BTC-16MAY25-100000-C,0.042,4373.87,0.04145865,46.01,6.3,27555.38,104139.87,16-May-25,100000.0,Call,2025-05-14 13:30,,,,,366303608
SELL,BTC-16MAY25-100000-C,0.042,4373.87,0.04145865,46.01,1.2,5248.64,104139.87,16-May-25,100000.0,Call,2025-05-14 13:30,,,,,366303609
SELL,BTC-16MAY25-100000-C,0.042,4373.85,0.04145305,46.05,4.0,17495.4,104139.18,16-May-25,100000.0,Call,2025-05-14 13:30,,,,,366303610
SELL,BTC-16MAY25-100000-C,0.0415,4319.96,0.04116599,45.2,1.4,6047.94,104095.47,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303680
SELL,BTC-16MAY25-100000-C,0.0415,4319.96,0.04116599,45.2,2.1,9071.92,104095.47,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303681
SELL,BTC-16MAY25-100000-C,0.0415,4319.96,0.04116599,45.2,0.4,1727.98,104095.47,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303682
SELL,BTC-16MAY25-100000-C,0.0415,4319.96,0.04116599,45.2,0.4,1727.98,104095.47,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303683
SELL,BTC-16MAY25-100000-C,0.0415,4319.65,0.0410936,45.77,0.2,863.93,104087.93,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303687
SELL,BTC-16MAY25-100000-C,0.0415,4319.65,0.0410936,45.77,0.1,431.96,104087.93,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303690
SELL,BTC-16MAY25-100000-C,0.0415,4319.65,0.0410936,45.77,1.9,8207.33,104087.93,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303691
SELL,BTC-16MAY25-100000-C,0.0415,4319.65,0.0410936,45.77,0.4,1727.86,104087.93,16-May-25,100000.0,Call,2025-05-14 13:31,,,,,366303692
SELL,BTC-16MAY25-100000-C,0.039,4050.83,0.03897391,42.04,0.1,405.08,103867.41,16-May-25,100000.0,Call,2025-05-14 14:03,,,,,366309941
BUY,BTC-16MAY25-100000-P,0.0026,269.11,0.00246011,39.24,0.1,26.91,103504.04,16-May-25,100000.0,Put,2025-05-13 14:06,,,,,366147828
SELL,BTC-16MAY25-100000-P,0.0026,269.11,0.00246011,39.24,0.1,26.91,103504.04,16-May-25,100000.0,Put,2025-05-13 14:06,,,,,366147829
SELL,BTC-16MAY25-100000-P,0.0026,269.11,0.00246011,39.24,0.1,26.91,103504.04,16-May-25,100000.0,Put,2025-05-13 14:06,,,,,366147830
BUY,BTC-16MAY25-100000-P,0.0027,279.45,0.00245585,39.69,0.1,27.94,103499.82,16-May-25,100000.0,Put,2025-05-13 14:07,,,,,366147869
BUY,BTC-16MAY25-100000-P,0.0029,299.66,0.00271164,39.41,2.2,659.25,103330.06,16-May-25,100000.0,Put,2025-05-13 14:09,,,,,366148310
BUY,BTC-16MAY25-100000-P,0.0029,299.66,0.00271164,39.41,0.5,149.83,103330.06,16-May-25,100000.0,Put,2025-05-13 14:09,,,,,366148311
BUY,BTC-16MAY25-100000-P,0.0029,299.66,0.00271164,39.41,4.8,1438.37,103330.06,16-May-25,100000.0,Put,2025-05-13 14:09,,,,,366148312
BUY,BTC-16MAY25-100000-P,0.0032,329.89,0.00313925,39.01,0.1,32.99,103091.05,16-May-25,100000.0,Put,2025-05-13 14:11,,,,,366149233
BUY,BTC-16MAY25-100000-P,0.0032,329.89,0.00313925,39.01,1.0,329.89,103091.05,16-May-25,100000.0,Put,2025-05-13 14:11,,,,,366149234
BUY,BTC-16MAY25-100000-P,0.0032,329.89,0.00313925,39.01,0.1,32.99,103091.05,16-May-25,100000.0,Put,2025-05-13 14:11,,,,,366149235
SELL,BTC-16MAY25-100000-P,0.0032,329.94,0.00313925,39.13,0.6,197.96,103105.49,16-May-25,100000.0,Put,2025-05-13 14:11,,,,,366149236
BUY,BTC-16MAY25-100000-P,0.0036,370.44,0.00346476,39.21,4.3,1592.89,102900.82,16-May-25,100000.0,Put,2025-05-13 14:15,,,,,366150563
BUY,BTC-16MAY25-100000-P,0.0036,370.44,0.00346476,39.21,0.7,259.31,102900.82,16-May-25,100000.0,Put,2025-05-13 14:15,,,,,366150564
SELL,BTC-16MAY25-100000-P,0.0035,360.22,0.00342344,39.02,0.1,36.02,102919.31,16-May-25,100000.0,Put,2025-05-13 14:16,,,,,366150775
SELL,BTC-16MAY25-100000-P,0.0035,360.22,0.00340901,39.03,0.1,36.02,102920.37,16-May-25,100000.0,Put,2025-05-13 14:16,,,,,366150778
SELL,BTC-16MAY25-100000-P,0.0035,360.24,0.00340949,39.09,0.1,36.02,102926.29,16-May-25,100000.0,Put,2025-05-13 14:16,,,,,366150787
SELL,BTC-16MAY25-100000-P,0.0035,360.24,0.00340558,39.1,0.1,36.02,102926.47,16-May-25,100000.0,Put,2025-05-13 14:16,,,,,366150793
SELL,BTC-16MAY25-100000-P,0.0035,360.24,0.00340558,39.1,0.1,36.02,102926.47,16-May-25,100000.0,Put,2025-05-13 14:16,,,,,366150794
SELL,BTC-16MAY25-100000-P,0.0031,319.56,0.00316384,38.45,5.2,1661.71,103082.68,16-May-25,100000.0,Put,2025-05-13 14:18,,,,,366151014
SELL,BTC-16MAY25-100000-P,0.0031,319.56,0.00316384,38.45,0.1,31.96,103082.68,16-May-25,100000.0,Put,2025-05-13 14:18,,,,,366151015
SELL,BTC-16MAY25-100000-P,0.0031,319.56,0.00316384,38.45,0.8,255.65,103082.68,16-May-25,100000.0,Put,2025-05-13 14:18,,,,,366151016
SELL,BTC-16MAY25-100000-P,0.003,309.77,0.00285412,39.36,0.1,30.98,103256.46,16-May-25,100000.0,Put,2025-05-13 14:21,,,,,366151491
SELL,BTC-16MAY25-100000-P,0.0028,289.11,0.0028512,38.38,0.5,144.56,103254.37,16-May-25,100000.0,Put,2025-05-13 14:21,,,,,366151493
SELL,BTC-16MAY25-100000-P,0.0028,289.11,0.0028512,38.38,0.5,144.56,103254.37,16-May-25,100000.0,Put,2025-05-13 14:21,,,,,366151494
SELL,BTC-16MAY25-100000-P,0.0029,299.72,0.00271826,39.76,0.8,239.78,103350.51,16-May-25,100000.0,Put,2025-05-13 14:24,,,,,366151949
SELL,BTC-16MAY25-100000-P,0.0026,268.69,0.00270866,38.24,0.3,80.61,103343.66,16-May-25,100000.0,Put,2025-05-13 14:24,,,,,366151953
SELL,BTC-16MAY25-100000-P,0.0029,299.65,0.00275875,39.61,0.4,119.86,103327.14,16-May-25,100000.0,Put,2025-05-13 14:27,,,,,366152305
SELL,BTC-16MAY25-100000-P,0.0029,299.65,0.00275875,39.61,0.1,29.96,103327.14,16-May-25,100000.0,Put,2025-05-13 14:27,,,,,366152306
SELL,BTC-16MAY25-100000-P,0.0029,299.66,0.00275594,39.65,0.3,89.9,103331.22,16-May-25,100000.0,Put,2025-05-13 14:27,,,,,366152314
BUY,BTC-16MAY25-100000-P,0.0029,299.92,0.00265451,40.23,0.1,29.99,103421.71,16-May-25,100000.0,Put,2025-05-13 14:29,,,,,366152651
BUY,BTC-16MAY25-100000-P,0.0031,319.65,0.00298642,38.9,0.5,159.82,103112.98,16-May-25,100000.0,Put,2025-05-13 14:36,,,,,366153506
SELL,BTC-16MAY25-100000-P,0.0027,278.62,0.00286017,37.7,0.5,139.31,103193.71,16-May-25,100000.0,Put,2025-05-13 14:39,,,,,366153892
SELL,BTC-16MAY25-100000-P,0.0027,278.62,0.00286017,37.7,0.7,195.03,103193.71,16-May-25,100000.0,Put,2025-05-13 14:39,,,,,366153893
SELL,BTC-16MAY25-100000-P,0.0027,278.64,0.00286025,37.75,0.3,83.59,103199.38,16-May-25,100000.0,Put,2025-05-13 14:39,,,,,366153895
SELL,BTC-16MAY25-100000-P,0.0027,278.77,0.00280395,38.14,1.7,473.91,103248.9,16-May-25,100000.0,Put,2025-05-13 14:40,,,,,366153964
SELL,BTC-16MAY25-100000-P,0.0027,278.77,0.00280395,38.14,1.5,418.16,103248.9,16-May-25,100000.0,Put,2025-05-13 14:40,,,,,366153965
SELL,BTC-16MAY25-100000-P,0.0027,278.77,0.00280395,38.14,0.8,223.02,103248.9,16-May-25,100000.0,Put,2025-05-13 14:40,,,,,366153966
BUY,BTC-16MAY25-100000-P,0.0029,299.49,0.00275507,39.27,0.1,29.95,103274.12,16-May-25,100000.0,Put,2025-05-13 14:40,,,,,366154061
BUY,BTC-16MAY25-100000-P,0.003,309.73,0.00281101,39.54,0.4,123.89,103244.15,16-May-25,100000.0,Put,2025-05-13 14:43,,,,,366154336
SELL,BTC-16MAY25-100000-P,0.0026,268.38,0.00285662,37.45,0.6,161.03,103223.81,16-May-25,100000.0,Put,2025-05-13 14:43,,,,,366154343
SELL,BTC-16MAY25-100000-P,0.0026,268.38,0.00285662,37.45,0.2,53.68,103223.81,16-May-25,100000.0,Put,2025-05-13 14:43,,,,,366154344
BUY,BTC-16MAY25-100000-P,0.0031,319.44,0.00300446,38.54,0.7,223.61,103044.01,16-May-25,100000.0,Put,2025-05-13 14:50,,,,,366155379
SELL,BTC-16MAY25-100000-P,0.0026,268.28,0.00278096,37.2,1.0,268.28,103185.98,16-May-25,100000.0,Put,2025-05-13 14:54,,,,,366155733
BUY,BTC-16MAY25-100000-P,0.003,309.62,0.00276273,39.33,0.1,30.96,103208.26,16-May-25,100000.0,Put,2025-05-13 14:59,,,,,366156183
BUY,BTC-16MAY25-100000-P,0.003,309.62,0.00276273,39.33,0.9,278.66,103208.26,16-May-25,100000.0,Put,2025-05-13 14:59,,,,,366156184
BUY,BTC-16MAY25-100000-P,0.0024,248.36,0.00241296,38.56,0.4,99.34,103483.99,16-May-25,100000.0,Put,2025-05-13 15:08,,,,,366157474
BUY,BTC-16MAY25-100000-P,0.0024,248.37,0.00240569,38.57,0.2,49.67,103485.65,16-May-25,100000.0,Put,2025-05-13 15:08,,,,,366157477
BUY,BTC-16MAY25-100000-P,0.0024,248.36,0.00240602,38.55,0.5,124.18,103483.31,16-May-25,100000.0,Put,2025-05-13 15:08,,,,,366157479
BUY,BTC-16MAY25-100000-P,0.0021,217.83,0.00209399,38.63,1.2,261.4,103728.81,16-May-25,100000.0,Put,2025-05-13 15:16,,,,,366160154
SELL,BTC-16MAY25-100000-P,0.002,207.38,0.0021474,37.86,0.1,20.74,103691.88,16-May-25,100000.0,Put,2025-05-13 15:19,,,,,366160403
BUY,BTC-16MAY25-100000-P,0.0021,217.66,0.00212281,38.24,0.1,21.77,103647.79,16-May-25,100000.0,Put,2025-05-13 15:39,,,,,366162283
BUY,BTC-16MAY25-100000-P,0.0021,217.66,0.00211636,38.23,0.1,21.77,103646.0,16-May-25,100000.0,Put,2025-05-13 15:39,,,,,366162290
BUY,BTC-16MAY25-100000-P,0.0021,217.67,0.00212148,38.26,0.1,21.77,103651.26,16-May-25,100000.0,Put,2025-05-13 15:39,,,,,366162299
BUY,BTC-16MAY25-100000-P,0.0021,217.64,0.00209499,38.24,1.2,261.17,103637.7,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366162973
BUY,BTC-16MAY25-100000-P,0.0022,227.91,0.00215238,38.48,1.2,273.49,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163021
BUY,BTC-16MAY25-100000-P,0.0022,227.91,0.00215238,38.48,0.2,45.58,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163022
BUY,BTC-16MAY25-100000-P,0.0023,238.26,0.00215238,39.03,0.2,47.65,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163023
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,2.2,546.96,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163024
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,2.3,571.83,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163025
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,2.0,497.24,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163026
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,0.5,124.31,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163027
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,3.1,770.72,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163028
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,4.0,994.48,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163029
BUY,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,0.1,24.86,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163030
SELL,BTC-16MAY25-100000-P,0.0024,248.62,0.00215238,39.56,1.0,248.62,103593.42,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163031
SELL,BTC-16MAY25-100000-P,0.0024,248.62,0.00215205,39.56,0.9,223.76,103593.43,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163032
SELL,BTC-16MAY25-100000-P,0.0024,248.6,0.00215379,39.49,0.1,24.86,103583.03,16-May-25,100000.0,Put,2025-05-13 15:47,,,,,366163035
BUY,BTC-16MAY25-100000-P,0.0022,227.86,0.00219042,38.3,1.2,273.43,103571.71,16-May-25,100000.0,Put,2025-05-13 15:48,,,,,366163069
BUY,BTC-16MAY25-100000-P,0.0022,227.89,0.0021881,38.41,0.2,45.58,103586.1,16-May-25,100000.0,Put,2025-05-13 15:48,,,,,366163117
BUY,BTC-16MAY25-100000-P,0.002,208.33,0.00205087,41.37,0.1,20.83,104163.27,16-May-25,100000.0,Put,2025-05-13 16:29,,,,,366170106
SELL,BTC-16MAY25-100000-P,0.0021,218.02,0.00237512,39.73,0.1,21.8,103820.42,16-May-25,100000.0,Put,2025-05-13 16:51,,,,,366173373
SELL,BTC-16MAY25-100000-P,0.0018,187.18,0.00195488,39.15,0.4,74.87,103986.97,16-May-25,100000.0,Put,2025-05-13 17:24,,,,,366178124
SELL,BTC-16MAY25-100000-P,0.0018,187.93,0.00179934,42.15,0.1,18.79,104405.05,16-May-25,100000.0,Put,2025-05-13 18:11,,,,,366184593
BUY,BTC-16MAY25-100000-P,0.002,208.58,0.00196054,42.77,0.1,20.86,104290.61,16-May-25,100000.0,Put,2025-05-13 18:34,,,,,366186472
BUY,BTC-16MAY25-100000-P,0.002,208.58,0.00196054,42.77,2.3,479.73,104290.61,16-May-25,100000.0,Put,2025-05-13 18:34,,,,,366186473
BUY,BTC-16MAY25-100000-P,0.002,208.58,0.00196054,42.77,0.2,41.72,104290.61,16-May-25,100000.0,Put,2025-05-13 18:34,,,,,366186474
SELL,BTC-16MAY25-100000-P,0.002,208.57,0.00195579,42.75,0.1,20.86,104285.14,16-May-25,100000.0,Put,2025-05-13 18:36,,,,,366186617
BUY,BTC-16MAY25-100000-P,0.0021,218.95,0.00197266,43.19,3.7,810.12,104260.12,16-May-25,100000.0,Put,2025-05-13 18:36,,,,,366186624
BUY,BTC-16MAY25-100000-P,0.0021,218.95,0.00197266,43.19,0.2,43.79,104260.12,16-May-25,100000.0,Put,2025-05-13 18:36,,,,,366186625
BUY,BTC-16MAY25-100000-P,0.0021,218.81,0.00203049,42.81,0.1,21.88,104193.42,16-May-25,100000.0,Put,2025-05-13 18:43,,,,,366187076
BUY,BTC-16MAY25-100000-P,0.002,208.68,0.00189318,43.28,0.1,20.87,104338.63,16-May-25,100000.0,Put,2025-05-13 18:55,,,,,366187976
SELL,BTC-16MAY25-100000-P,0.002,208.68,0.00189963,43.27,0.1,20.87,104338.52,16-May-25,100000.0,Put,2025-05-13 18:55,,,,,366187977
SELL,BTC-16MAY25-100000-P,0.002,208.68,0.00189992,43.29,0.1,20.87,104340.5,16-May-25,100000.0,Put,2025-05-13 18:55,,,,,366187978
BUY,BTC-16MAY25-100000-P,0.002,208.71,0.00193295,43.31,0.1,20.87,104353.0,16-May-25,100000.0,Put,2025-05-13 19:00,,,,,366188175
BUY,BTC-16MAY25-100000-P,0.0021,218.99,0.0020166,43.41,0.1,21.9,104283.3,16-May-25,100000.0,Put,2025-05-13 19:15,,,,,366189199
BUY,BTC-16MAY25-100000-P,0.0021,218.99,0.0020166,43.41,0.2,43.8,104283.3,16-May-25,100000.0,Put,2025-05-13 19:15,,,,,366189200
SELL,BTC-16MAY25-100000-P,0.0018,188.85,0.00176901,46.25,0.1,18.89,104918.78,16-May-25,100000.0,Put,2025-05-13 19:44,,,,,366193978
BUY,BTC-16MAY25-100000-P,0.0019,199.25,0.00185828,46.58,0.1,19.92,104870.63,16-May-25,100000.0,Put,2025-05-13 19:45,,,,,366194220
BUY,BTC-16MAY25-100000-P,0.0019,199.38,0.00179834,47.06,0.1,19.94,104938.21,16-May-25,100000.0,Put,2025-05-13 19:45,,,,,366194310
BUY,BTC-16MAY25-100000-P,0.0019,199.38,0.00179834,47.06,0.1,19.94,104938.21,16-May-25,100000.0,Put,2025-05-13 19:45,,,,,366194311
BUY,BTC-16MAY25-100000-P,0.0021,219.73,0.00208985,46.47,0.1,21.97,104635.34,16-May-25,100000.0,Put,2025-05-13 19:53,,,,,366196805
BUY,BTC-16MAY25-100000-P,0.0019,199.05,0.00192111,46.18,1.0,199.05,104761.14,16-May-25,100000.0,Put,2025-05-13 19:59,,,BTC-PCAL-23MAY25_16MAY25-100000,366197888,366197889
BUY,BTC-16MAY25-100000-P,0.002,209.11,0.00196817,45.41,1.0,209.11,104556.89,16-May-25,100000.0,Put,2025-05-13 20:09,,,,,366201018
BUY,BTC-16MAY25-100000-P,0.002,209.11,0.00196817,45.41,0.2,41.82,104556.89,16-May-25,100000.0,Put,2025-05-13 20:09,,,,,366201019
SELL,BTC-16MAY25-100000-P,0.002,209.16,0.00195368,45.6,7.0,1464.12,104579.05,16-May-25,100000.0,Put,2025-05-13 20:10,,,,,366201233
SELL,BTC-16MAY25-100000-P,0.002,209.28,0.00191801,46.03,4.6,962.69,104639.13,16-May-25,100000.0,Put,2025-05-13 20:12,,,,,366201440
SELL,BTC-16MAY25-100000-P,0.002,209.28,0.00191801,46.03,4.6,962.69,104639.13,16-May-25,100000.0,Put,2025-05-13 20:12,,,,,366201446
SELL,BTC-16MAY25-100000-P,0.002,209.3,0.00190827,46.11,4.6,962.78,104650.07,16-May-25,100000.0,Put,2025-05-13 20:12,,,,,366201449
SELL,BTC-16MAY25-100000-P,0.002,209.31,0.00190263,46.15,3.0,627.93,104654.63,16-May-25,100000.0,Put,2025-05-13 20:12,,,,,366201457
SELL,BTC-16MAY25-100000-P,0.0018,188.24,0.001925,44.33,0.1,18.82,104576.05,16-May-25,100000.0,Put,2025-05-13 20:22,,,,,366202275
SELL,BTC-16MAY25-100000-P,0.0018,188.28,0.0019194,44.66,0.1,18.83,104601.6,16-May-25,100000.0,Put,2025-05-13 20:59,,,,,366203694
BUY,BTC-16MAY25-100000-P,0.0021,219.26,0.00207523,45.49,0.1,21.93,104409.26,16-May-25,100000.0,Put,2025-05-13 21:08,,,,,366204648
BUY,BTC-16MAY25-100000-P,0.0021,219.26,0.00207523,45.49,3.9,855.11,104409.26,16-May-25,100000.0,Put,2025-05-13 21:08,,,,,366204649
BUY,BTC-16MAY25-100000-P,0.0021,219.29,0.00203942,45.64,0.7,153.5,104425.72,16-May-25,100000.0,Put,2025-05-13 21:08,,,,,366204668
BUY,BTC-16MAY25-100000-P,0.0021,219.29,0.00203942,45.64,2.2,482.44,104425.72,16-May-25,100000.0,Put,2025-05-13 21:08,,,,,366204669
BUY,BTC-16MAY25-100000-P,0.0021,219.29,0.00203942,45.64,1.1,241.22,104425.72,16-May-25,100000.0,Put,2025-05-13 21:08,,,,,366204670
SELL,BTC-16MAY25-100000-P,0.0019,198.25,0.00200307,44.1,0.1,19.83,104343.84,16-May-25,100000.0,Put,2025-05-13 22:12,,,,,366210068
SELL,BTC-16MAY25-100000-P,0.0019,198.25,0.00200307,44.1,0.1,19.83,104343.84,16-May-25,100000.0,Put,2025-05-13 22:12,,,,,366210069
SELL,BTC-16MAY25-100000-P,0.0024,250.16,0.00213031,46.46,1.0,250.16,104234.27,16-May-25,100000.0,Put,2025-05-13 22:19,,,BTC-PS-16MAY25-103000_100000,366210327,366210328
SELL,BTC-16MAY25-100000-P,0.0024,250.16,0.00212585,46.47,1.0,250.16,104235.22,16-May-25,100000.0,Put,2025-05-13 22:19,,,BTC-PS-16MAY25-103000_100000,366210335,366210336
BUY,BTC-16MAY25-100000-P,0.002,208.65,0.00202108,44.7,0.3,62.6,104323.96,16-May-25,100000.0,Put,2025-05-13 22:21,,,,,366210836
BUY,BTC-16MAY25-100000-P,0.002,208.6,0.00204702,44.54,0.2,41.72,104301.32,16-May-25,100000.0,Put,2025-05-13 22:22,,,,,366210871
SELL,BTC-16MAY25-100000-P,0.0019,197.59,0.0021411,42.04,0.1,19.76,103993.81,16-May-25,100000.0,Put,2025-05-13 23:07,,,,,366214786
BUY,BTC-16MAY25-100000-P,0.002,208.31,0.00190753,44.11,0.1,20.83,104156.58,16-May-25,100000.0,Put,2025-05-13 23:44,,,,,366216595
BUY,BTC-16MAY25-100000-P,0.002,208.31,0.00190753,44.11,0.9,187.48,104156.58,16-May-25,100000.0,Put,2025-05-13 23:44,,,,,366216596
SELL,BTC-16MAY25-100000-P,0.0019,197.59,0.00201526,42.68,0.1,19.76,103997.05,16-May-25,100000.0,Put,2025-05-14 00:36,,,,,366219785
SELL,BTC-16MAY25-100000-P,0.0019,197.59,0.00201526,42.68,0.2,39.52,103997.05,16-May-25,100000.0,Put,2025-05-14 00:36,,,,,366219786
SELL,BTC-16MAY25-100000-P,0.0018,187.19,0.00201877,42.01,0.4,74.88,103994.84,16-May-25,100000.0,Put,2025-05-14 00:36,,,,,366219791
SELL,BTC-16MAY25-100000-P,0.0018,187.19,0.00201877,42.01,0.2,37.44,103994.84,16-May-25,100000.0,Put,2025-05-14 00:36,,,,,366219792
SELL,BTC-16MAY25-100000-P,0.0018,186.66,0.00200804,40.56,0.1,18.67,103700.47,16-May-25,100000.0,Put,2025-05-14 02:40,,,,,366235260
SELL,BTC-16MAY25-100000-P,0.0018,186.68,0.00189139,40.73,2.0,373.36,103709.01,16-May-25,100000.0,Put,2025-05-14 03:00,,,,,366235787
SELL,BTC-16MAY25-100000-P,0.0018,186.39,0.00209371,39.54,1.9,354.14,103548.73,16-May-25,100000.0,Put,2025-05-14 03:07,,,,,366236439
SELL,BTC-16MAY25-100000-P,0.0018,186.39,0.00209371,39.54,1.0,186.39,103548.73,16-May-25,100000.0,Put,2025-05-14 03:07,,,,,366236440
SELL,BTC-16MAY25-100000-P,0.0018,186.39,0.00209371,39.54,0.8,149.11,103548.73,16-May-25,100000.0,Put,2025-05-14 03:07,,,,,366236441
BUY,BTC-16MAY25-100000-P,0.0019,196.78,0.00195328,40.39,0.2,39.36,103569.09,16-May-25,100000.0,Put,2025-05-14 03:18,,,,,366237080
SELL,BTC-16MAY25-100000-P,0.0018,186.41,0.00194832,39.86,0.1,18.64,103559.15,16-May-25,100000.0,Put,2025-05-14 03:46,,,,,366238397
SELL,BTC-16MAY25-100000-P,0.0017,176.04,0.00197953,39.11,100.0,17604.0,103553.66,16-May-25,100000.0,Put,2025-05-14 03:55,BLOCK-198232,2.0,BTC-RR-16MAY25-100000_107000,,366238562
SELL,BTC-16MAY25-100000-P,0.0019,196.75,0.00197737,40.42,25.0,4918.75,103554.05,16-May-25,100000.0,Put,2025-05-14 03:55,BLOCK-198233,2.0,BTC-RR-16MAY25-100000_107000,,366238568
SELL,BTC-16MAY25-100000-P,0.0018,186.4,0.0019777,39.76,50.0,9320.0,103553.13,16-May-25,100000.0,Put,2025-05-14 03:56,BLOCK-198234,2.0,BTC-RR-16MAY25-100000_107000,,366238571
SELL,BTC-16MAY25-100000-P,0.0018,186.38,0.0019851,39.7,50.0,9319.0,103542.12,16-May-25,100000.0,Put,2025-05-14 03:56,BLOCK-198235,2.0,BTC-RR-16MAY25-100000_107000,,366238583
SELL,BTC-16MAY25-100000-P,0.0018,186.41,0.00194714,39.88,1.0,186.41,103559.53,16-May-25,100000.0,Put,2025-05-14 04:01,,,,,366238789
BUY,BTC-16MAY25-100000-P,0.0021,217.39,0.00195061,41.58,50.0,10869.5,103517.41,16-May-25,100000.0,Put,2025-05-14 04:06,BLOCK-198237,2.0,BTC-PSR12-16MAY25-103000_100000,,366239056
SELL,BTC-16MAY25-100000-P,0.0016,166.07,0.00163579,40.69,0.2,33.21,103794.03,16-May-25,100000.0,Put,2025-05-14 04:48,,,,,366241095
SELL,BTC-16MAY25-100000-P,0.0016,165.89,0.00170589,40.59,0.1,16.59,103680.51,16-May-25,100000.0,Put,2025-05-14 06:48,,,,,366253427
BUY,BTC-16MAY25-100000-P,0.0017,176.13,0.00173251,40.89,0.1,17.61,103606.29,16-May-25,100000.0,Put,2025-05-14 07:15,,,,,366257376
BUY,BTC-16MAY25-100000-P,0.0017,176.13,0.00173251,40.89,0.2,35.23,103606.29,16-May-25,100000.0,Put,2025-05-14 07:15,,,,,366257377
SELL,BTC-16MAY25-100000-P,0.0017,176.1,0.00170818,40.78,0.1,17.61,103589.68,16-May-25,100000.0,Put,2025-05-14 07:41,,,,,366261027
SELL,BTC-16MAY25-100000-P,0.0016,165.74,0.00170953,40.07,0.2,33.15,103589.77,16-May-25,100000.0,Put,2025-05-14 07:41,,,,,366261032
SELL,BTC-16MAY25-100000-P,0.0016,165.74,0.00170953,40.07,0.6,99.44,103589.77,16-May-25,100000.0,Put,2025-05-14 07:41,,,,,366261033
SELL,BTC-16MAY25-100000-P,0.0016,165.74,0.00170979,40.07,0.1,16.57,103589.79,16-May-25,100000.0,Put,2025-05-14 07:41,,,,,366261034
SELL,BTC-16MAY25-100000-P,0.0016,165.65,0.00169394,39.63,0.1,16.57,103531.83,16-May-25,100000.0,Put,2025-05-14 08:10,,,,,366269079
SELL,BTC-16MAY25-100000-P,0.0015,155.42,0.001439,40.03,0.1,15.54,103614.8,16-May-25,100000.0,Put,2025-05-14 08:38,,,,,366271307
SELL,BTC-16MAY25-100000-P,0.0014,145.21,0.00137147,40.1,0.1,14.52,103721.16,16-May-25,100000.0,Put,2025-05-14 08:45,,,,,366272482
BUY,BTC-16MAY25-100000-P,0.0019,195.79,0.00198062,38.14,0.5,97.9,103047.63,16-May-25,100000.0,Put,2025-05-14 09:04,,,,,366278166
SELL,BTC-16MAY25-100000-P,0.0019,196.11,0.00179083,39.71,0.1,19.61,103216.34,16-May-25,100000.0,Put,2025-05-14 09:23,,,,,366281843
SELL,BTC-16MAY25-100000-P,0.0019,196.11,0.00179083,39.71,0.5,98.06,103216.34,16-May-25,100000.0,Put,2025-05-14 09:23,,,,,366281844
SELL,BTC-16MAY25-100000-P,0.0019,196.12,0.00179633,39.73,0.6,117.67,103219.16,16-May-25,100000.0,Put,2025-05-14 09:23,,,,,366281851
SELL,BTC-16MAY25-100000-P,0.0016,165.35,0.0015582,38.98,0.1,16.54,103344.45,16-May-25,100000.0,Put,2025-05-14 09:46,,,,,366284118
SELL,BTC-16MAY25-100000-P,0.0013,134.79,0.00126163,39.55,0.1,13.48,103686.31,16-May-25,100000.0,Put,2025-05-14 10:15,,,,,366286056
